x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
-0.0837,0.039,-0.4711,-1.0138,-1.2015,0.4686,-0.7335,1.2541,0.3367,-1.2491,-0.9037,-0.5358,-0.1542,0.2452,0.872,0.7383,-0.2856,0.0201,0.7468,0.1984
0.6067,0.0777,0.2743,-1.3718,-1.3704,0.7968,-1.0406,1.8768,0.7546,-1.0432,-0.8836,-0.6297,-0.5994,-0.5305,0.2958,0.7806,0.0669,0.5203,0.1743,0.1098
0.7731,0.2495,0.9672,-1.7811,-1.1053,0.9932,-0.4742,1.0324,0.2783,-0.5476,-0.8191,-0.9655,-0.7077,-0.9349,0.2557,0.0429,-0.0787,0.4715,0.0809,0.4609
0.7177,-0.1727,0.913,-1.5852,-0.7678,0.82,-0.0139,0.4198,-0.1443,-0.6772,-0.5273,-1.101,-0.2487,-0.7513,0.7719,0.0438,-0.2992,-0.1702,0.3915,0.4585
0.4937,0.0605,0.0893,-1.9169,0.1146,0.6976,0.4053,0.0739,0.2182,-0.6891,-0.3955,-0.9546,-0.2518,-0.5175,0.8343,0.6257,-0.5773,-0.3967,0.8456,0.4192
0.1503,0.1876,-0.31,-1.3882,0.2723,0.725,0.306,0.4245,0.4552,-0.4208,-0.4643,-1.0388,-0.5013,-0.1478,1.0581,0.6921,-0.3843,0.0288,0.6115,0.7171
0.7072,-0.2602,-0.0993,-1.0774,-0.2257,0.8224,0.3793,0.0546,-0.0258,-0.2977,-0.0775,-0.7389,0.0548,-0.3074,1.1188,0.7545,-0.4951,-0.2236,1.9215,1.1864
0.7482,0.0709,-0.3581,-1.8253,-0.1896,1.3554,0.5951,-0.5205,-0.0178,0.0427,0.1694,-0.3787,-0.5425,-0.2795,0.6203,0.3903,-0.8992,-0.2987,0.8993,1.0543
0.2709,0.2229,-0.77,-0.8717,-0.0733,0.9829,0.2815,-0.1366,-0.0741,-0.3799,0.2908,-0.4974,-0.2159,0.3122,1.0037,0.3243,-1.1855,-0.5626,0.3811,1.1636
-0.8153,0.4746,-1.0271,-0.2552,-0.4385,0.2799,-0.779,0.6532,0.2371,-0.3079,-0.2142,-0.6532,0.076,0.2839,1.3968,0.1502,-0.7062,0.1431,0.8985,0.7631
0.0512,0.2035,-1.1239,-0.6392,-0.5415,0.5126,-0.456,0.333,0.1727,-0.7224,-0.1974,-0.392,0.2528,0.4113,1.4017,0.9316,-0.7006,0.3943,0.408,0.9589
0.1266,-0.0866,-0.5987,-0.3172,-1.2949,0.3991,-0.9821,0.5049,0.1411,-1.0031,-0.4647,-0.5928,-0.1459,0.1575,1.2728,0.8624,-0.5918,0.6138,0.7867,0.6586
0.3177,-0.1515,-0.686,-1.0419,-1.6826,0.3183,-1.0899,0.8973,-0.1049,-1.3693,-0.4391,-0.5325,-0.2165,-0.1705,0.728,0.8007,0.0126,0.4694,1.0575,0.4939
0.1065,-0.0048,-0.2428,-1.3655,-1.2635,0.5788,-0.8423,1.0746,0.271,-1.0508,-0.5179,-0.536,-0.2957,-0.2113,0.0592,0.6425,0.0825,0.4712,0.5864,0.2998
0.6055,0.1162,0.0646,-1.1703,-0.7642,0.7985,-0.1548,0.8362,0.1474,-0.908,0.1229,-0.4885,0.0633,-0.312,0.7576,0.6362,-0.2029,-0.1944,0.4109,0.5439
0.1774,0.2129,0.2957,-1.2067,-0.6528,0.8103,-0.5061,0.5505,0.2697,-0.5497,-0.4405,-0.7867,0.2217,-0.1933,1.0049,0.2024,-0.9758,-0.403,0.7355,0.6673
0.1471,0.4258,-0.1424,-1.3636,-0.4607,0.8983,-0.4924,0.3477,0.2007,-0.3851,-0.641,-0.542,0.3334,-0.1804,1.3968,0.5488,-0.9205,-0.3086,0.7842,0.9254
-0.1877,-0.0129,-0.4518,-1.4122,-0.3617,0.7656,-0.5241,-0.3244,0.4159,-0.6749,-0.8423,-0.4894,0.306,0.1239,1.1112,0.8064,-0.421,0.0422,0.3016,0.3034
0.0018,0.2901,-0.408,-1.8358,-0.0872,0.6843,-0.5157,0.2382,0.0385,-0.6075,-0.9543,-0.5161,0.5454,0.0038,1.4619,0.1345,-0.0185,-0.0141,0.63,0.7295
0.3401,0.1891,-0.0399,-1.5547,-0.364,0.6202,-0.3799,0.044,0.3775,-0.5385,-0.9858,-0.311,0.1899,0.0887,1.2969,0.1949,-0.5737,-0.1956,0.95,1.2144
0.0348,0.157,-0.3034,-1.2885,-0.3163,0.6177,-0.1113,0.1713,0.2118,-0.715,-0.7826,-0.3994,0.2382,0.1156,1.5461,1.0299,-0.6781,0.1056,0.1821,0.6822
-0.006,-0.0796,-0.1534,-1.3205,-0.5706,0.3724,-0.6578,0.3745,-0.0566,-1.0442,-0.9732,-0.1693,1.4815,0.263,1.75,0.8241,-0.3133,0.179,0.3372,0.2127
0.2482,-0.9808,-0.1454,-1.2151,-0.627,-0.2092,-0.439,0.2082,0.4653,-0.5129,-0.8192,-0.3404,0.5652,0.2109,1.4976,1.0434,-0.3627,0.0818,0.1435,-0.1753
0.0593,-0.1005,0.0569,-2.0247,-0.1751,-0.0548,-0.1367,0.2634,0.5588,-0.4075,-1.0859,-0.4575,0.4058,-0.1511,1.6046,0.8251,-0.1141,0.1916,0.2455,-0.2582
0.6306,0.1078,0.1421,-2.1649,0.2785,0.1666,0.4298,-0.0168,0.3396,-0.067,-1.1146,-0.0958,0.726,-0.3802,1.623,0.7747,-0.5255,-0.1275,-0.1882,0.3581
0.7538,0.0051,0.0764,-2.3364,0.2088,0.0051,0.0806,-0.0678,0.3553,-0.3628,-0.8534,-0.1771,0.659,0.2182,1.8828,0.3732,-0.5274,-0.23,-0.5379,0.1675
0.4245,0.0064,-0.1588,-2.5266,0.3775,-0.1576,-0.256,0.0903,0.7248,-0.7007,-1.7863,-0.5817,0.7465,0.2547,1.8914,0.1795,-0.4787,0.1526,-0.7802,0.3228
1.4693,-0.3099,-0.0994,-2.5022,0.3601,-0.3946,0.5265,-0.0813,0.2377,-0.5991,-1.18,-0.0767,-0.0079,0.2913,1.7416,0.624,-0.4704,0.0574,-1.0102,0.523
1.6338,-0.6752,0.1252,-2.4267,0.1545,-0.9998,0.3951,-0.0346,0.1243,-0.3752,-0.5553,0.1235,0.2305,0.0996,2.3183,0.9762,-0.9138,-0.2592,-0.3745,0.3183
1.0324,-0.1805,-0.2356,-2.6791,0.3943,-0.8887,0.7326,-0.2493,0.0881,-0.2494,-0.6524,0.2759,0.404,1.0097,2.1748,0.4986,-0.8882,-1.5015,-1.1635,0.4054
0.3405,0.5466,-0.4935,-2.6631,0.827,-1.0117,-0.0258,0.025,0.3693,-0.6626,-1.1271,0.1542,0.6081,1.2223,2.0471,0.2246,-0.8749,-0.8814,-1.364,0.5523
0.9441,0.2786,-0.5478,-2.5007,0.5273,-1.0979,0.2262,-0.0691,0.857,-0.9922,-1.3853,0.45,0.7442,0.8673,2.4194,0.8533,-0.8416,-0.2396,-1.1557,0.4956
0.7721,0.0308,-0.1118,-2.93,0.2885,-1.0576,-0.2631,0.0582,1.0537,-0.9737,-1.6957,-0.0706,0.3291,0.8793,2.0701,0.2929,-0.6428,-0.0863,-1.1548,0.5373
0.9028,-0.4994,-0.0539,-2.676,-0.0493,-0.9918,0.1478,0.2021,0.468,-0.9057,-1.333,-0.019,0.5706,0.4516,2.0536,0.8743,-0.8534,0.192,-1.3414,0.2022
0.3313,-0.394,0.338,-2.7902,-0.164,-1.0055,-0.3615,0.52,0.4493,-0.688,-1.6164,-0.3078,-0.1106,0.066,1.8467,0.3501,-0.382,0.2446,-1.0692,-0.081
0.7561,-0.1203,0.3348,-3.1561,0.3476,-0.5553,0.2164,0.0086,0.1372,-0.802,-1.6616,-0.2933,-0.233,-0.082,1.7236,0.8951,-0.5643,-0.5355,-0.8594,0.0166
0.6531,-0.2953,-0.0222,-2.9407,0.5626,-0.5107,-0.0472,0.1803,0.2165,-0.7688,-1.4091,0.1698,0.1895,0.0497,1.8556,0.2449,-0.6018,-0.7266,-0.7158,0.4531
1.1648,-0.1569,-0.4278,-2.7165,0.5688,-0.5983,0.2523,0.1233,0.3858,-0.3569,-1.1902,0.7543,0.3238,0.3925,1.829,0.4161,-1.113,-0.7933,-1.2206,0.4483
0.6362,0.2458,-0.1639,-2.7448,0.7073,-0.7202,0.2766,-0.0177,0.6432,-0.7172,-1.147,0.5475,-0.4606,1.0302,1.8848,0.3885,-1.1223,-0.7256,-1.6704,0.2335
0.6211,-0.0891,-0.3378,-2.1054,0.4481,-1.29,0.042,0.1925,0.7056,-0.6795,-1.4762,0.0612,0.2439,1.0723,2.2227,0.3204,-1.5197,-0.1993,-1.4745,0.1721
0.6929,-0.1818,-0.443,-2.6929,-0.0338,-1.2197,0.1335,0.6046,0.3296,-1.0306,-1.6553,0.2127,0.4893,0.8062,2.2178,1.2263,-1.2702,-0.3687,-1.2316,0.3838
0.4294,-0.3564,0.1029,-2.8188,0.1398,-1.025,-0.0704,0.4619,0.869,-0.9605,-2.074,-0.3351,0.5964,0.5469,1.9765,0.7276,-0.657,-0.0961,-1.2407,0.1656
1.1317,-0.2558,0.3527,-3.3966,0.3305,-0.8721,0.6306,0.2383,0.7928,-0.8296,-1.9428,-0.3784,0.4241,0.1227,1.9786,0.9752,-1.0893,-0.2041,-1.4955,0.4295
1.6936,-0.7602,0.4693,-3.2227,-0.0345,-0.8018,1.1165,0.0347,0.4739,-0.6619,-1.622,-0.3977,0.3532,0.0302,2.0175,1.1256,-1.4346,-0.5226,-1.2126,0.1948
1.2367,-0.4094,0.7492,-3.3608,0.2569,-0.6463,0.1799,0.179,0.3055,-0.5776,-1.2204,-0.5622,-0.1007,-0.1553,1.489,0.7274,-0.7833,-0.6674,-1.3302,0.0019
0.781,0.0329,0.5136,-3.0997,0.8679,-0.656,0.5755,0.3052,-0.4866,-0.3387,-0.9198,-0.5261,0.1566,-0.0024,1.8918,0.5878,-1.019,-0.9544,-1.0106,0.4289
0.5599,0.1736,0.2539,-2.5043,0.8027,-0.9465,0.4476,0.3038,-0.1752,0.2518,-0.6396,-0.6983,0.9637,0.0257,2.1371,0.2672,-1.3225,-1.1448,-0.7183,0.5753
0.0356,0.4245,-0.1882,-2.0579,0.6576,-0.9962,-0.1332,-0.0771,0.1772,0.0655,-0.7259,-0.2959,0.9219,0.2401,2.3727,0.1817,-1.2864,-0.7036,-0.0284,0.6293
-0.1587,0.2483,-0.9952,-2.0236,0.9005,-0.4339,-0.3323,0.756,0.41,0.1616,-0.9547,-0.0737,0.7672,0.3875,2.2816,0.5847,-1.2158,0.1289,-0.8672,0.647
1.1781,-0.2827,-0.5194,-1.4526,0.3219,-1.1488,-0.0925,0.284,0.9545,-0.4923,-0.8378,-0.7434,1.2129,0.5126,2.2599,1.0958,-1.9003,0.3459,-0.7441,0.5999
1.3445,-0.2503,-0.5673,-1.6124,-0.2791,-1.0518,-0.5162,0.1911,0.7281,-0.6674,-0.9251,-0.7271,0.5685,-0.0447,2.1316,1.1593,-1.4345,0.8035,-0.2528,0.7453
1.3167,-0.642,-0.0885,-1.9775,-0.5842,-0.807,-0.9066,-0.0791,0.4926,-0.8778,-1.0218,-1.211,0.3746,-0.617,1.4532,0.7089,-1.456,0.7075,0.5224,0.9114
1.6359,-0.8824,-0.0517,-2.1993,-0.5501,-0.2609,-0.329,0.0021,0.2357,-0.8942,-0.6042,-1.0072,0.0399,-0.9626,1.3322,0.8472,-1.7298,0.4005,0.5309,0.8258
0.8527,-0.8443,0.1347,-2.1307,-1.0086,0.1463,-0.4244,0.0752,0.0256,-0.4938,-0.7686,-1.074,0.0122,-0.9954,0.9869,0.6782,-1.5769,-0.4212,0.4577,0.7968
0.2131,-0.2556,-0.0897,-2.4907,-0.0698,0.3747,-0.2394,0.3277,0.1657,-0.0196,-1.171,-1.0177,0.091,-0.5385,0.7943,0.7979,-1.208,-0.3346,0.4691,0.5568
-0.2006,0.1545,0.1533,-2.8068,0.5477,0.396,0.0916,-0.6414,0.0558,0.056,-1.002,-0.6662,0.7059,-0.3757,1.0779,0.5878,-0.871,-0.8224,-0.3122,1.012
-0.2419,-0.1239,-0.1047,-1.9865,0.6815,0.0579,-0.0642,-0.3309,0.2354,0.077,-1.0529,-0.9687,0.5701,-0.0877,1.4086,0.3985,-0.8216,-0.2801,0.3249,0.6869
0.0766,-0.1758,-0.6238,-1.6066,0.5678,-0.1838,0.2093,-0.4745,0.2877,-0.0007,-0.9897,-0.9031,0.0278,-0.2499,1.3639,0.7179,-1.2749,-0.2884,0.1753,0.8598
0.3642,0.0979,-0.8107,-1.5286,0.5012,-0.2514,0.2872,-0.4038,-0.0526,-0.3057,-0.4631,-0.8763,-0.2023,0.1488,1.5589,0.8636,-1.1534,0.0352,0.6022,0.7714
0.5206,0.0762,-0.4316,-0.9187,0.2011,-0.3995,-0.1988,0.0546,-0.2683,0.5651,0.2906,-0.5411,0.2574,0.0777,1.1877,0.4806,-1.5186,-0.2225,0.281,1.2107
0.0294,0.4726,-0.6739,-0.4378,-0.0911,-0.4763,-0.5587,-0.5297,-0.0481,0.0218,0.1346,-0.869,0.7638,0.2202,1.241,-0.2587,-2.264,-0.5826,0.8051,1.5074
-0.5562,0.5877,-1.5497,-0.2675,-0.3358,-0.3428,-1.1559,-0.8158,0.6633,-0.4225,-0.3224,-0.9472,0.5637,0.3907,1.5845,-0.0409,-2.0184,0.5046,0.9948,1.4911
-0.4667,0.1527,-1.6929,-0.4383,-0.7986,-0.0067,-1.3173,0.0686,0.6919,-0.5325,-0.7348,-1.1033,-0.1048,0.1075,1.0586,0.7825,-1.3842,1.7588,1.2065,1.447
0.1073,-0.3328,-0.8856,-0.6662,-0.9203,0.2923,-0.8364,-0.0262,0.7494,-0.2634,-0.7166,-0.7733,0.2146,-0.192,0.9437,0.6971,-1.244,1.6172,0.3676,1.5603
0.0624,-0.4757,-0.2787,-0.9984,-1.0372,0.2766,-0.958,-0.0538,0.4892,-0.6737,-1.0538,-1.1696,0.0014,-0.3782,0.5921,0.5696,-1.1742,1.0939,0.4535,0.9021
-1.1152,-0.2732,-0.6117,-1.4431,-0.7061,0.5831,-1.2268,0.4875,-0.5154,-0.3506,-1.0453,-1.1347,0.1933,-0.5462,0.5254,0.5905,-0.3719,0.669,0.7869,0.7102
-0.7108,-0.09,-0.454,-1.389,-0.3431,0.6154,-0.9779,-0.0198,-0.2394,0.158,-0.652,-0.8906,0.4397,-0.2549,0.7221,0.1171,-0.4751,-0.3404,0.7024,0.8876
-1.1598,0.2255,-0.7418,-1.5345,-0.0389,0.6821,-1.1062,0.313,0.2357,0.3316,-1.193,-0.8343,0.1615,0.0459,0.6676,0.034,-0.5146,-0.0503,0.4845,0.6245
-0.9545,0.1263,-0.8578,-1.2824,0.2379,0.5191,-0.8744,0.3645,0.0868,0.1125,-1.0369,-0.5524,0.1793,0.152,0.7634,0.4379,-0.3765,-0.0317,0.3048,0.785
-0.3567,0.275,-0.7102,-1.1272,0.4091,0.2455,-0.6189,0.2183,0.0189,-0.2509,-0.2723,-0.3372,0.1853,0.2168,0.9244,0.4751,-0.2417,-0.1095,0.2208,0.8051
0.5146,0.2212,-0.7436,-0.9803,0.6538,0.2408,-0.5643,0.6626,0.6357,0.0673,-0.1073,-0.3528,0.0296,0.1116,0.7668,0.1996,-1.043,0.4397,0.4167,1.0168
0.1469,0.2096,-0.5625,-0.4093,0.078,0.3367,-0.7379,0.5634,0.6612,-0.246,-0.1931,-0.329,0.8211,-0.0504,0.9189,0.2628,-1.4322,0.6052,0.5851,1.4389
-0.0925,0.0869,-0.5969,-0.6244,-0.2417,0.5565,-0.6929,0.43,0.7393,-0.6756,-0.5578,-0.4955,0.6519,-0.3805,0.708,0.8183,-1.6097,0.947,0.6255,0.7983
-0.0828,-0.194,-0.5097,-0.381,-0.737,0.5939,-1.0079,0.2034,0.5148,-0.755,-0.5392,-0.8137,0.8813,-0.2908,0.7352,0.7634,-1.5516,0.9955,0.2007,0.6184
-0.0322,-0.1509,0.0526,-1.2805,-0.7418,0.3053,-1.2426,0.6571,0.6352,-0.387,-0.8501,-0.7147,0.1417,-0.1606,0.815,0.3416,-1.018,0.6443,1.2506,0.8939
-0.6941,-0.0125,0.2665,-2.0031,-0.5458,0.8917,-0.7669,0.6752,0.8456,-0.0363,-1.6011,-0.9251,0.3709,-0.6884,0.6816,0.5327,-1.0033,0.8711,-0.3515,0.8626
-0.6133,-0.4331,0.68,-2.1793,-0.3754,0.7868,-0.68,0.1593,0.5098,0.1183,-2.0655,-1.2242,0.438,-0.8616,1.1543,0.1562,-0.7591,0.5792,-0.4574,0.6316
-0.444,-0.5288,0.2352,-2.164,-0.1314,0.5931,-0.5895,-0.1307,0.3438,0.3475,-2.0953,-1.1793,-1.6063,-0.8361,0.8556,0.5191,-0.4948,0.229,0.0719,0.3138
-0.2117,-0.0185,0.0485,-2.8402,0.5816,0.7658,-0.3547,-0.2815,-0.2084,0.3396,-1.5388,-0.9996,-0.781,-0.8388,1.0294,0.2502,-0.1599,-0.2139,0.1191,0.7181
0.1598,-0.2347,-0.2753,-2.5401,1.0752,0.5634,0.256,-0.1368,-0.0174,0.7627,-1.1858,-0.7949,-0.6116,0.3816,1.1995,-0.3476,-0.5806,-0.3262,-1.206,0.7595
-0.1698,0.1117,-0.5157,-2.2161,1.3453,-0.0832,0.3096,-0.365,-0.2355,-0.1125,-1.035,-0.7329,-0.3432,0.6654,1.1442,0.0223,-0.7837,-0.7128,-0.6049,0.9858
0.249,0.1946,-0.8754,-1.4286,1.4487,-0.6238,0.3489,-0.1189,0.0659,0.1066,-0.2271,-0.2444,0.3755,0.6744,1.7355,0.4513,-1.1756,0.0169,-0.8525,0.8435
1.4649,0.5937,-0.8098,-1.4796,0.8861,-1.242,0.0641,-0.4617,0.2023,-0.4483,0.6586,0.1365,1.3877,0.7035,2.1782,0.7539,-1.7144,-0.2607,-0.8349,0.8621
1.0738,0.2795,-0.7827,-1.1373,0.515,-1.0396,-0.2932,-0.2191,0.9955,-0.4214,0.0363,0.2002,1.0138,0.6326,1.8657,0.0684,-2.0504,-0.2321,-0.3393,0.5816
0.4605,0.1468,-1.0589,-0.8723,-0.235,-0.4811,-0.7762,-0.1852,1.2487,-0.673,-0.7712,-0.0133,0.9603,0.3906,1.5694,0.4014,-2.4282,0.7222,0.128,1.0306
0.4745,-0.21,-0.9555,-1.4451,-1.2608,0.2306,-1.1159,0.0311,1.0418,-0.8068,-1.6014,-0.4352,0.9645,-0.0779,1.1571,1.1286,-1.6725,1.3106,0.2042,0.6789
0.17,-0.4211,-0.3606,-2.2458,-1.455,0.6385,-1.1793,0.0607,0.6496,-0.8552,-2.0287,-0.4206,0.8678,-0.3926,0.6751,0.894,-0.7661,1.3826,0.2842,0.5297
0.1974,-0.4836,0.2811,-2.4561,-0.8079,0.9073,-0.658,-0.5561,0.7059,-0.3708,-1.8627,-0.6633,0.2973,-0.6383,0.438,0.2754,-0.3788,0.6143,-0.7048,0.6779
0.0008,-0.425,0.0508,-2.7974,-0.084,0.5669,-0.949,0.373,0.4466,-0.4423,-1.975,-0.7716,0.0709,-0.5758,0.7676,0.3052,-0.3413,0.3578,-0.4883,0.1132
0.0987,-0.3791,0.2959,-2.969,0.1788,0.5945,-0.4857,0.0592,0.4985,0.0075,-2.0163,-0.7599,0.4885,-0.574,1.2072,0.0784,-0.1646,-0.3099,-0.937,0.1998
0.0374,0.118,0.5807,-3.2001,1.1603,0.4309,-0.083,-0.3003,1.0107,-0.1306,-2.6587,-0.9924,-0.073,-0.4834,1.0868,-0.2709,-0.4996,-0.4337,-1.1606,0.7564
0.2354,-0.0502,-0.3917,-3.5313,1.6144,0.6138,0.2616,-0.2372,0.3905,0.2098,-2.3733,-0.3043,0.4579,-0.183,1.5896,0.7085,-0.662,-0.3082,-1.7909,0.961
0.5775,-0.3981,-0.2327,-3.057,1.21,-0.0802,0.4284,-0.4053,0.4387,-0.5146,-2.3209,-0.2343,0.3322,0.0294,1.2838,0.8961,-0.5436,-0.129,-1.6531,0.4821
0.295,-0.2129,-0.0672,-2.5827,1.5758,-0.2313,0.6055,0.3516,0.0224,-0.3451,-1.4634,-0.1625,-0.1593,0.0075,1.2389,1.2469,-0.2011,-0.0352,-2.3066,-0.0668
1.0689,0.2224,0.2934,-2.4197,1.8335,-0.881,0.887,-0.0568,-0.0931,0.0569,-0.6058,-0.0101,-0.0583,0.0693,1.8076,0.6124,-0.908,-1.1425,-1.3928,0.4216
0.4158,0.3878,-0.3093,-1.9242,1.6763,-0.8795,0.3241,-0.0407,0.5259,-0.0203,-0.6083,-0.2683,-0.1309,0.13,1.9367,0.423,-1.3921,-0.5127,-0.8896,0.2173
0.3307,0.3262,-0.7567,-1.9377,1.7371,-0.6737,0.5512,0.0966,0.5858,0.0637,-0.5082,-0.0368,0.1042,0.3509,1.7976,0.8518,-1.4507,-0.349,-0.9832,0.6688
0.6369,-0.072,-0.465,-1.3204,1.1125,-0.7626,0.4233,-0.0676,0.5905,-0.2183,-0.2834,-0.3085,-0.0301,0.3231,1.6975,0.9429,-1.7794,-0.0755,-0.4388,0.8376
0.3374,-0.1552,-0.4263,-1.3294,0.1895,-0.4608,-0.3784,-0.109,0.3556,-0.55,-0.5607,-0.4664,-0.2212,-0.2196,1.5375,0.8357,-1.8103,-0.0181,0.1091,1.0332
-0.1437,-0.1105,-0.6463,-1.5297,-0.2064,0.0631,-0.6291,0.4673,0.4064,-0.0718,-0.6612,-0.5293,-0.6045,-0.545,1.0721,0.6961,-1.3349,0.4754,0.0771,1.1082
-0.4889,-0.1334,-0.3769,-1.5275,-0.1299,0.3822,-0.7922,0.5405,0.2173,-0.0487,-1.0844,-0.8434,-0.3993,-0.4088,0.9405,0.1487,-0.8538,0.1977,-0.2117,1.0622
-0.451,0.0623,-0.5634,-1.5585,0.1057,0.5371,-0.9146,0.8432,0.3227,-0.5505,-1.2027,-0.7795,-0.4597,-0.6439,1.057,0.1765,-0.9321,0.194,0.294,0.9069
-0.227,-0.018,-0.333,-1.7017,0.1001,0.5556,-0.4274,0.1575,0.2781,0.2663,-0.9531,-0.6474,0.0678,-0.4302,1.1303,0.1591,-0.9401,-0.025,-0.1707,0.9803
-0.1296,0.3198,-0.6757,-1.6549,0.4274,0.3431,-0.5454,-0.0045,0.2695,0.0682,-0.9824,-0.5866,-0.3246,-0.2803,0.9632,0.2598,-1.0009,-0.1521,0.4623,1.0822
-0.2122,0.2494,-0.8959,-1.8113,0.6543,0.345,-0.2211,0.1824,0.2083,-0.0642,-0.5518,-0.321,-0.9222,-0.1324,1.0155,0.799,-1.2517,0.2224,0.1181,1.1658
0.1344,0.1994,-0.9569,-1.0767,0.673,0.244,-0.3567,0.0566,0.2177,-0.2141,-0.2476,-0.4009,0.0081,0.0806,1.0485,0.9505,-1.137,0.5036,0.1618,0.9528
-0.3536,-0.0218,-0.8675,-0.6835,0.2223,-0.1075,-0.5527,0.3008,0.2657,-0.4686,0.1059,-0.3333,0.2357,-0.1269,2.1267,0.2988,-1.6056,0.6344,0.6387,1.1313
-0.2179,-0.2047,-0.5696,-1.3991,-0.334,0.3918,-0.9943,0.6067,0.4868,-0.1289,-0.9444,-0.42,0.0035,-0.3424,1.1256,0.5289,-1.7705,0.5968,0.2949,1.2826
-0.3315,-0.3331,-0.6002,-1.6194,-0.4848,0.6028,-1.0697,0.2681,0.3993,-0.1718,-1.2221,-0.251,0.3002,-0.4114,0.7395,0.783,-1.2576,0.5614,0.2753,0.9817
-0.4518,0.0915,-0.5625,-2.4184,0.1533,0.6138,-1.1703,0.4446,0.6276,-0.1224,-1.5197,0.2034,0.3411,-0.3525,1.022,0.5006,-0.6632,0.6356,-0.3834,0.8921
-0.5985,-0.3325,-0.1335,-2.2415,0.199,0.3655,-1.211,0.5072,0.5485,-0.1083,-1.951,-0.1578,0.6621,-0.1792,1.272,0.2626,-0.4605,0.348,-0.508,0.6441
-0.2789,-0.0523,0.1188,-2.814,0.7791,0.4328,-0.6083,0.5028,0.9575,0.2156,-2.2118,-0.5238,-0.194,-0.1478,1.1575,0.2348,-0.5085,0.3486,-0.5612,0.6807
-0.143,0.2324,0.2275,-3.1278,1.0518,0.4919,-0.3678,0.2318,0.0907,0.7092,-1.6241,-0.2735,0.0873,-0.3227,0.9777,-1.0144,-0.7707,-0.4648,-1.0241,1.3915
-0.2111,0.228,-0.449,-2.5395,1.3777,-0.013,-0.0385,-0.3768,0.7069,-0.1655,-1.4366,-0.3123,0.0204,0.578,1.9745,-0.0348,-1.5238,-0.9217,-0.7921,1.2055
-0.4592,0.3873,-1.0111,-2.2706,1.5157,-0.1038,-0.0173,-0.2347,0.465,-0.3333,-1.4648,0.1825,0.3375,0.6366,1.8033,1.0369,-1.1898,-0.4723,-0.7145,1.367
-0.3444,0.1188,-1.0398,-2.3446,1.1164,-0.2862,-0.0639,0.044,0.55,-0.2147,-1.4798,0.3386,0.2516,0.784,1.9231,1.1124,-0.9105,0.2564,-0.926,1.0856
0.276,-0.1911,-0.9102,-2.1095,1.0947,-0.5569,-0.1808,0.2774,0.6246,-0.2419,-0.9803,0.7409,0.1018,0.6546,1.9428,0.9398,-0.6421,-0.0004,-1.2373,0.7758
0.3852,0.0667,-0.3529,-2.3497,1.1752,-0.8172,-0.6448,0.5245,0.9098,0.1668,-1.1445,0.3089,0.0773,0.4485,2.0199,0.474,-0.9976,-0.054,-1.1104,0.7277
-0.2096,0.5263,-0.5065,-2.7355,1.5669,-0.5278,-0.5276,0.4705,0.6967,-0.075,-1.6785,0.0631,0.0962,0.2935,1.8966,0.5119,-0.6775,-0.0357,-1.2365,0.9769
0.3516,0.422,-0.7406,-2.6062,1.9329,-0.5297,0.3613,0.1161,0.7639,-0.7867,-1.3856,0.4149,0.4376,0.4695,2.1172,1.181,-0.6888,0.0885,-1.9048,0.9923
0.1383,-0.0892,-0.4862,-2.4015,1.7665,-0.7189,0.1916,0.6332,1.0788,-0.8206,-1.4763,0.1872,0.1319,0.4115,2.164,1.7405,-0.5244,0.4578,-1.6403,0.2852
0.1694,0.0493,0.245,-2.3931,1.674,-0.6949,0.0353,0.605,0.6267,-0.3401,-1.2736,0.2415,0.1064,-0.1828,2.1277,0.9112,-0.4325,0.1026,-1.7504,0.484
0.382,0.0936,0.2749,-2.4845,1.7059,-0.6719,0.1317,0.9336,0.6208,-0.4635,-1.3153,0.0286,-0.0135,-0.0731,1.4336,0.7502,-0.7327,-0.1004,-1.1541,0.6874
0.448,0.4404,0.3967,-3.1757,1.6526,-0.362,0.2198,0.4083,0.3882,-0.3923,-0.9476,0.5415,0.3777,-0.5308,1.7841,0.6025,-0.4942,-0.0346,-1.2989,0.5877
0.8844,0.1375,0.3231,-3.153,2.0657,-0.196,0.5228,0.3687,0.8195,0.1772,-0.8957,0.2837,0.105,-0.2888,1.8348,0.2709,-1.1268,-0.2634,-1.6617,0.4481
0.1812,0.203,0.2793,-2.5943,1.9607,-0.3695,0.6278,-0.2242,0.6843,0.0121,-1.1293,-0.1256,0.1541,-0.0078,1.9758,-0.099,-1.1494,-0.4482,-1.7019,0.8419
0.5469,0.4764,-0.2073,-2.4139,2.0818,-0.4847,0.931,-0.0674,0.4817,0.3093,-1.1739,-0.2378,0.1441,0.1071,2.1757,0.3272,-1.5774,-0.0331,-1.327,0.9906
0.8742,0.564,-0.4693,-2.9692,2.0341,-0.5757,1.3579,-0.5887,-0.5672,-0.2277,-0.3568,0.3801,0.6935,0.2858,2.3348,1.0227,-1.7017,-0.9307,-1.339,1.1736
0.5094,0.4076,-0.6138,-2.4006,1.8683,-0.9097,0.7375,-0.3932,0.6023,0.5414,-0.5778,0.2346,0.7752,0.7134,2.599,0.1242,-1.8712,-1.0277,-1.3279,0.8688
