x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.0637,0.1895,0.4427,-0.62,-0.3574,0.7016,-0.73,0.1363,-1.054,0.3803,-0.0845,-0.1222,1.0058,0.2713,-0.8671,-1.0618,0.8244,-0.5977,-0.1537,0.2432
-0.249,0.764,0.2408,-0.4128,0.5223,0.4449,-0.6784,-0.3593,-0.6594,0.1085,0.1234,0.6282,1.497,0.8862,-0.7731,-1.3522,1.011,-1.1328,-0.5675,0.2183
-0.4492,1.1854,-0.1286,0.5488,0.9333,0.0576,-0.76,0.0054,0.3084,-0.0067,0.4447,0.8066,1.6768,0.9952,-0.2256,-1.1785,0.0822,-0.5096,-0.6166,0.6057
0.1418,0.568,-0.1674,1.3093,-0.1357,-0.4482,-1.2204,-0.2282,0.6205,-0.5283,-0.1169,0.2967,1.327,2.0613,0.1241,-1.1203,-0.2286,0.1616,-0.3777,0.5393
0.069,0.6573,-0.7781,0.3446,0.1214,-0.2213,-0.836,-0.1643,0.375,-0.7254,-0.6816,0.3643,1.3855,1.3696,-0.0325,-0.2505,0.2074,1.0677,-1.0842,0.5435
0.3192,-0.3297,0.0452,0.2035,-0.3481,-0.2684,-0.8816,0.0478,-0.0925,-0.5993,-0.0598,0.6108,1.4026,0.8557,-0.3788,-0.3296,1.1299,0.8859,-0.7709,0.8469
0.5513,-0.1319,0.6849,-0.0592,-0.6821,-0.0826,-0.9606,0.1622,-0.3664,-0.3646,-1.0789,-0.3076,0.4114,0.8271,-0.6845,-0.9505,0.5641,1.0297,-0.8478,0.8141
0.5047,-0.3948,0.804,0.0131,-1.036,-0.2158,-1.0245,-0.0021,-0.832,-0.4759,-0.7029,-0.0491,0.5633,-0.3223,-0.5801,-0.9392,0.0273,0.4594,-0.1618,0.6203
0.0189,-0.3304,0.7173,-0.2935,-1.0385,-0.0181,-1.2613,-0.0626,-1.1791,-0.4107,-0.5939,-0.115,0.7103,-0.3086,-0.6757,-1.0137,0.5208,-0.9072,0.5114,0.3784
-0.844,0.6559,0.2542,-0.637,-0.0977,0.5932,-1.2583,0.6162,-0.5469,-0.0619,-0.6421,0.1832,1.12,0.3089,-0.7908,-1.208,1.0483,-0.3984,-0.2066,0.0881
-0.4992,0.4627,1.0383,-0.0649,-0.025,0.4487,-1.2878,0.7566,-0.3153,0.0281,-1.0715,0.0866,0.7725,0.4195,-0.5276,-1.475,1.0378,0.1198,-0.5847,0.1433
-0.1176,0.529,0.8508,-0.9986,0.7071,0.8092,-0.5942,0.3513,-0.8561,0.0146,-0.9974,0.1555,1.1134,0.4619,-0.5166,-1.2947,1.2527,-0.6941,-0.7091,-0.0148
-0.3798,-0.1099,0.6819,-0.6236,0.7506,-0.1508,-0.5213,-0.0252,-0.4366,-0.0256,-0.6582,0.1445,1.0625,0.6014,0.0901,-1.5772,0.5911,-0.4221,-1.0657,-0.0502
0.3055,0.2562,1.169,-0.725,0.5954,-0.7074,-0.4198,0.0916,-0.4342,-0.2,-1.2113,-0.1092,0.631,0.5956,0.2942,-1.5461,0.2134,-0.5903,-0.9078,-0.6121
0.45,0.5729,0.5414,-1.2123,1.1559,-0.2632,0.1906,-0.0701,-1.2758,-0.0156,-0.5029,0.4017,1.2301,0.9642,0.1613,-0.6723,0.2024,-1.2252,-1.2578,0.0597
0.2643,0.3542,0.6386,-0.0026,1.2845,-0.3564,0.1948,-0.3664,0.5786,0.0404,-0.7807,0.4469,1.2282,1.3472,0.1348,-1.2715,0.691,-0.3067,-1.0514,-0.6857
0.8442,0.8335,0.5836,-0.0149,1.6074,-0.0306,0.6007,-0.5152,-0.0573,-0.6457,-0.6511,0.349,0.6209,1.3953,-0.249,-0.6439,0.3559,0.3959,-1.252,0.3285
1.2028,0.1045,-0.4225,0.8447,1.2825,-0.2812,0.844,-0.3088,-0.6791,-0.6983,0.5014,0.6805,1.0612,1.2727,-0.0888,0.3111,0.0642,0.8753,-1.1202,0.2698
1.654,-0.0043,0.0384,0.7883,0.5255,-0.5583,0.3021,0.1001,-0.7268,-0.6443,0.6931,0.4836,1.0838,1.3416,0.0266,-0.1884,-0.4676,0.358,-0.7372,0.7633
0.9456,0.4667,0.5811,0.8417,0.0691,-0.2351,-0.07,-0.12,0.1685,-0.3504,0.22,0.2428,0.9258,0.8186,-0.3323,-0.7472,-0.5572,0.2131,-0.4772,0.4525
0.7131,0.7787,0.7537,0.3591,0.3853,0.1441,-0.1719,-0.3231,-0.7238,-0.3575,-1.2476,-0.5129,1.3253,0.4806,-0.5413,-0.4596,-0.5189,0.2927,-0.042,0.7446
1.0037,0.3666,0.9851,0.0826,-0.22,0.4665,-0.1545,-0.1051,-0.7603,-0.3883,-0.3422,-0.4389,1.2478,0.2715,-0.5137,-0.2234,0.338,1.6058,-0.6008,0.1676
1.1838,-0.2681,1.5845,-0.1487,-0.5767,0.0967,-0.2487,-0.2313,-1.0758,-0.3916,0.0678,-0.4667,0.633,0.1832,-0.7031,-0.841,0.5159,-0.2888,-0.0165,0.2325
0.5314,0.6039,0.7943,0.6245,0.0616,0.1916,-0.2628,0.113,-0.9487,-0.0685,0.1597,-0.5082,0.4132,0.1522,-0.7547,-0.9781,-0.2986,-0.4945,0.2626,0.4136
0.5481,0.5802,0.2686,0.5327,0.0281,0.2571,-0.308,-0.2953,-0.8099,-0.1563,0.315,-0.1168,1.3846,0.0282,-0.4224,-0.502,0.2366,-0.9196,0.4384,0.3511
0.2232,0.561,0.1802,0.7557,0.0919,0.4167,-0.5669,0.0581,-0.6871,-0.1105,-0.0136,-0.3932,0.8092,0.472,-0.6013,-0.6255,0.5601,-0.556,0.7981,1.5274
-0.0352,0.365,0.2231,0.841,-0.4909,0.4861,-1.0196,-0.0544,-1.0116,-0.2181,0.4415,-0.2428,0.7434,0.1843,-0.5318,-0.821,-0.4729,0.0896,0.6197,1.2657
-0.2186,0.7222,0.5464,0.9002,-0.9995,0.6032,-1.4895,0.0464,-0.6853,-0.0837,0.3283,-0.4074,0.8366,0.5733,-0.7015,-0.8799,0.3535,0.1267,0.6392,0.7463
-0.3304,0.6128,1.2321,0.3158,-0.676,0.9172,-1.5483,0.1121,-0.9312,0.0092,-0.2984,-0.8465,0.5939,0.3611,-0.9596,-1.5942,0.4706,-0.3655,0.6827,1.2217
-0.509,0.7326,0.2453,0.3117,-0.3269,0.7594,-1.4545,-0.0834,-0.6926,-0.0644,-0.32,-0.392,0.7215,0.5196,-0.7748,-1.2713,0.8403,-0.2884,0.5227,0.9555
-0.4966,-0.1259,-0.1333,0.5713,-0.4677,0.7344,-1.5664,0.1979,-0.2917,-0.4161,-0.8208,-0.6787,0.4165,0.9599,-0.717,-1.1104,0.6544,0.2763,0.4987,1.3007
-0.1861,0.0425,-0.2927,0.528,-0.6557,0.6799,-1.2285,-0.1995,-0.4416,-0.4681,-0.8084,-0.0849,0.2236,0.0055,-0.945,-0.4423,0.8267,0.6893,0.3806,1.2221
0.359,-0.0317,0.2212,0.4566,-0.3248,0.7674,-0.9571,0.504,-0.9396,-0.2988,-0.3255,0.0607,0.3731,0.5425,-1.134,-0.2421,0.751,1.5261,-0.473,1.038
1.099,0.1359,0.8811,0.2702,-0.6908,0.5136,-1.0931,-0.1847,-1.1279,-0.4293,0.4449,0.042,0.6852,0.7771,-0.84,-1.1419,0.3741,-0.0171,-0.2822,1.1111
0.2229,0.6483,0.1014,-0.1169,-0.1649,0.2954,-1.1958,0.0702,-0.8211,0.125,-0.0849,0.0997,0.9895,0.559,-0.709,-1.2183,-0.0395,-0.0977,-0.2812,0.6312
0.0984,0.6046,-0.1595,-0.016,-0.1417,0.3588,-0.7813,-0.1745,-0.9497,-0.1526,-0.4213,0.3783,1.5829,0.8378,-0.6391,-0.6926,0.0737,-0.1959,-0.4242,0.9654
0.1819,0.7289,-0.3599,-0.0146,0.3592,0.3397,-0.9724,0.3263,-0.4638,0.0034,-0.5168,0.5718,1.3775,0.9417,-0.5828,-0.2924,0.6225,0.2633,-0.787,0.317
0.675,0.4375,0.0797,-0.3211,0.3287,0.3389,-0.7703,0.2139,-0.2974,0.0398,-0.5345,0.6059,1.5966,1.0267,-0.4666,-0.506,0.3749,-0.6586,-0.2836,1.1044
0.2207,0.2288,0.1305,0.1202,0.161,0.3283,-1.1511,-0.0186,-0.2983,-0.1466,-0.3232,0.5783,1.6838,1.0687,-0.3752,-0.7539,0.5703,0.0038,-0.742,0.9634
0.3326,-0.0044,0.0501,-0.1873,0.4248,0.1515,-1.0154,0.1778,0.1194,-0.1732,-0.5295,0.71,1.5293,0.835,-0.3339,-0.7029,0.9105,-0.6612,-0.4668,0.7886
0.2758,0.3387,0.306,-0.409,0.6487,0.3745,-0.7417,0.5182,0.6296,-0.655,-0.8601,0.3526,1.0527,0.5063,-0.4201,-0.3583,0.8434,0.6546,-0.7544,0.9502
0.9202,0.1992,1.193,-0.9554,0.4175,0.7645,-0.2676,0.3138,-0.2119,-0.6697,-0.6368,0.2575,1.1226,0.3223,-0.4705,-0.3211,0.6027,0.5994,-0.8356,1.2735
0.9815,-0.3672,1.5155,-0.7556,-0.1409,0.8114,-0.5709,0.167,-0.3449,-0.4567,-0.9384,-0.162,0.8344,-0.3346,-0.502,-0.3644,0.1655,0.0001,-0.4365,1.0899
0.9079,-0.1976,1.1254,-1.3574,0.325,1.2484,-0.0995,0.0739,-0.7658,0.1132,-0.7383,-0.4978,1.1292,-0.6115,-0.6116,-0.2047,1.4007,0.0807,-0.5839,0.3449
0.5332,0.2387,0.9844,-1.5583,1.1136,0.9763,0.228,-0.0858,-0.9325,0.2851,-0.5396,-0.2085,0.7368,-0.4298,-0.7745,-0.4179,1.253,-0.6422,-0.6863,0.4115
0.3788,0.1519,0.8236,-0.3951,1.1534,0.7899,0.1295,-0.424,-0.8622,0.3401,0.5231,-0.0384,0.7721,0.5639,-0.5661,-0.9516,0.9354,-1.3064,-0.3111,0.6467
0.108,1.1162,0.2012,-0.4929,1.6955,0.53,0.328,-0.2716,-0.894,-0.2335,0.5523,-0.0209,0.8237,0.7323,-0.3473,-0.5659,0.8547,-0.0983,-0.54,0.7002
0.7508,0.8595,-0.2848,-0.4204,1.6471,0.3415,0.5257,-0.0065,-0.7435,-0.1734,0.4009,0.1337,1.1668,1.3242,-0.2673,-0.0984,1.1595,0.0392,-0.9811,0.8501
1.1996,0.6341,0.8157,-0.0306,0.6828,0.1225,0.5034,-0.2561,-0.5594,-0.3091,0.6309,0.1464,0.908,0.9879,-0.2483,-0.7244,0.6239,-0.512,-0.5519,1.0617
0.6621,0.9795,0.3147,0.0381,1.0125,0.0555,0.2013,0.0881,-0.5566,-0.1603,0.2872,-0.3311,1.1014,0.3272,-0.1963,-0.5468,-0.1579,-0.0526,-0.0845,0.8433
0.8639,1.0849,0.3966,0.192,0.5067,0.2919,0.0782,-0.1018,-1.0649,0.0052,1.0099,-0.4562,1.1775,0.3434,-0.3453,-0.2288,0.2017,-0.194,0.0302,1.21
0.5363,0.626,0.4586,0.6353,0.0697,0.5068,-0.3491,0.8586,-0.8714,-0.1008,0.9243,-0.667,1.1422,-0.0136,-0.9053,-0.4509,0.2041,-0.1426,1.0524,1.1818
0.0822,0.6006,-0.0381,0.9608,0.061,0.5309,-0.3188,0.401,-0.8267,-0.1139,1.2558,-0.6526,1.0887,-0.0862,-0.7217,-0.2379,0.08,1.3565,0.6212,1.2446
0.796,0.0377,0.7326,1.0589,-0.8263,0.5507,-0.4778,0.1627,-0.7975,-0.2918,1.2963,-0.9383,1.0051,0.0121,-0.4738,-0.5499,-0.7987,0.752,1.1685,1.7338
0.2614,0.0963,0.3288,0.3449,-1.0603,0.704,-0.7206,-0.0458,-1.1537,-0.0177,0.9416,-0.8597,1.3531,-0.1912,-0.7113,-0.7473,-0.1486,0.366,1.2167,1.4736
0.1484,0.3491,-0.028,0.1629,-1.0229,1.4468,-0.6745,-0.151,-1.1153,0.2849,1.1081,-0.6053,1.3943,0.2449,-1.0714,-1.0191,0.3626,0.1692,0.7329,1.2975
-0.4309,0.7265,-0.0996,0.4859,-0.6506,1.2593,-1.0578,-0.1058,-1.0113,0.0358,0.6099,-0.6704,1.1203,0.4624,-1.1376,-1.287,0.6088,-0.1804,0.98,1.1098
-0.3857,0.9198,-0.3486,0.6155,-0.4416,1.2231,-0.9409,0.5255,-0.4993,-0.1974,0.4442,-0.6797,1.1353,0.5679,-1.1282,-0.7648,0.7775,0.3794,0.8174,1.3361
-0.2933,0.9573,-0.2688,1.0123,-0.1909,1.0138,-0.7846,0.3922,-0.4667,0.0235,0.4799,-0.1762,1.1289,0.2956,-1.1664,-0.9499,1.1513,0.7062,0.3795,1.452
0.0959,0.3721,-0.8318,1.2362,-0.3358,0.8939,-0.7355,0.1671,-0.3319,-0.5318,0.4569,-0.313,0.8358,0.5247,-0.8018,-0.6352,0.9027,1.5141,0.2782,0.4877
0.3762,0.0709,0.2195,0.9959,-0.6208,0.9726,-0.7685,0.2531,-0.9351,-0.587,0.8647,-0.6466,0.5604,0.2512,-1.0916,-0.8715,0.4337,0.8791,0.6575,2.2788
0.2347,-0.1936,0.2824,1.31,-1.2618,0.4545,-0.97,0.4297,-1.026,-0.328,1.2182,-0.8701,0.8773,-0.0621,-0.8896,-0.8553,0.2988,0.308,1.3294,1.0923
-0.1697,-0.1591,0.0009,0.7951,-1.1592,0.9563,-1.1585,0.2308,-1.2305,-0.4349,0.9334,-1.0216,0.5946,-0.3314,-1.1018,-1.0268,0.0086,-0.0283,1.8026,1.1508
-0.6015,0.5938,-0.3275,0.4411,-0.825,0.9297,-1.2195,0.3435,-1.0348,-0.3744,0.9754,-0.8265,1.0464,-0.3056,-1.0509,-0.6987,0.4366,0.204,1.4035,1.0822
-0.246,0.3596,-0.3123,0.8828,-0.8417,1.4085,-0.9313,0.5175,-0.5704,-0.4081,0.4549,-0.8677,0.4896,0.1052,-1.2211,-0.4268,1.0264,0.6806,1.2872,1.1476
-0.2215,0.34,0.14,0.5852,-0.6435,1.6892,-0.79,0.3735,-0.9873,-0.27,0.9747,-0.662,0.6173,0.354,-1.2498,-0.7729,1.4681,0.8833,0.744,1.0242
-0.1106,0.4809,0.1508,1.2148,-0.2733,1.4302,-0.578,0.1042,-0.864,-0.1356,1.0022,-0.6745,0.5048,-0.1493,-1.304,-1.1128,0.2079,0.8185,1.1699,1.462
-0.0738,-0.147,0.8192,1.1603,-1.42,1.2729,-0.9471,0.1813,-1.265,0.2681,1.0333,-1.3934,0.6256,-0.3771,-1.3157,-1.0248,-0.4822,0.4337,1.8095,1.5129
-0.4276,0.6221,-0.1197,1.042,-1.4219,1.3804,-1.1519,-0.4778,-1.5669,0.125,1.4458,-1.2185,0.8749,-0.5631,-1.3392,-0.8533,-0.3247,0.4956,1.8575,1.3721
-0.6776,0.1377,-0.6717,1.3461,-1.3402,1.2911,-1.2766,0.1436,-1.435,0.2236,0.6628,-1.7157,0.8094,0.004,-1.4308,-0.7614,-0.1638,0.6563,2.1297,1.1237
-0.436,0.4321,-0.5909,0.7101,-1.0345,1.6114,-1.0092,-0.2315,-1.3225,0.3934,0.7419,-1.0214,0.916,0.295,-1.3646,-0.8567,1.16,0.424,1.4158,1.4003
-0.5215,0.3729,-0.2925,0.5926,-0.8615,0.835,-1.2189,0.261,-1.6636,0.1977,1.2339,-0.836,0.4715,0.2318,-1.5725,-1.2046,0.9371,0.2973,1.3605,1.9079
-0.3688,0.9371,-0.3864,0.9812,-0.7003,0.9426,-1.0852,-0.2097,-1.4203,0.3097,1.5005,-1.5426,0.2768,0.5658,-1.2803,-1.6571,0.4814,0.377,1.3474,1.7544
-0.323,0.4851,-0.8951,1.7091,-1.0261,0.9814,-1.0275,-0.4703,-2.0969,-0.169,1.9463,-1.2704,0.1477,0.4031,-1.2462,-1.1393,0.2235,0.3184,2.1131,2.3267
-0.5407,0.4444,-1.7742,1.9131,-0.9583,1.0541,-1.0832,0.0802,-1.6215,0.0505,2.0922,-0.8084,0.2524,0.6341,-1.3238,-0.8207,0.1052,0.5345,2.0344,1.8425
-0.5073,0.5399,-1.2284,1.8072,-1.1898,1.2199,-1.2085,-0.1,-1.285,-0.2848,1.9568,-0.5259,0.7083,1.2395,-1.4737,-1.1222,-0.1573,1.3057,1.349,1.743
-0.2293,0.459,-0.9539,2.0366,-1.8406,0.8648,-1.6806,-0.2246,-0.8712,-0.2763,1.7114,-0.7217,0.979,1.1733,-1.6184,-1.2553,-0.1387,1.2305,1.3803,1.3596
-0.7009,0.3298,-1.2202,2.1462,-1.9163,0.6909,-1.7801,0.1001,0.1858,-0.9149,1.0604,-0.7559,1.0709,0.6528,-1.2905,-0.8798,0.3878,1.712,1.1606,1.4468
-0.2078,0.0584,-0.8176,1.5235,-2.4044,1.3997,-1.9184,0.5274,-0.5341,-1.2139,0.2069,-1.168,0.8282,-0.0602,-1.6735,-0.3096,0.4825,2.3224,1.6434,1.5015
-0.2231,-0.6952,-0.2476,0.7107,-2.4824,1.7717,-1.7894,0.6283,-0.9719,-0.7634,0.0623,-1.2517,0.946,-0.3296,-1.7075,-0.5979,1.3085,1.5923,1.76,0.9469
-0.6088,-0.4905,0.2804,-0.015,-1.8412,1.7696,-1.7922,0.6235,-0.9638,-0.2856,0.0826,-1.1,0.6016,0.0586,-2.044,-1.3509,1.8028,1.5441,0.9347,0.6263
-0.4633,-0.5567,0.4631,-0.2413,-1.2575,1.9141,-1.3818,0.2897,-1.3463,-0.0284,-0.0872,-0.6807,1.2031,-0.1346,-1.4519,-1.7882,0.9953,0.6645,0.6401,1.2525
-0.6962,-0.6113,-0.065,-0.0246,-0.8883,1.4173,-1.3823,0.0625,-0.969,-0.5357,-0.2629,-0.8451,0.9006,0.8576,-1.2138,-1.4109,1.2606,0.4741,0.5103,0.1495
-0.5725,-0.3189,0.4825,-0.5457,-0.3898,1.1135,-0.5363,-0.213,-1.022,-0.5417,-0.5118,-0.6669,0.8191,1.0573,-1.0299,-1.3772,0.7442,0.5119,-0.1464,0.5241
-0.3255,-0.3516,-0.2539,-0.2305,0.1756,0.1592,-0.6083,0.2515,-1.4479,0.1618,0.2591,-0.091,1.4074,0.9965,-0.4971,-0.9059,0.5258,0.8251,-0.5429,-0.1116
0.4831,-0.262,-0.3992,-0.3376,0.2133,-0.4859,-0.46,0.0104,-1.226,0.4561,1.1432,0.1455,1.4106,1.0762,0.0855,-0.6284,0.9231,0.111,-0.6181,0.1306
0.2253,0.0949,-0.1467,-1.3812,0.3952,-0.9997,-0.6149,-0.1027,-0.4194,0.0551,-0.1004,-0.1653,1.2404,0.7298,0.0701,-1.2653,0.3635,-0.0232,-0.4961,0.7351
0.6389,-0.0796,-0.0312,-1.3555,0.1081,-0.5193,-0.434,-0.418,-0.7934,0.2356,0.6509,0.2387,1.3714,0.5577,-0.1911,-0.8966,0.366,0.3573,-0.9105,1.0253
0.6767,-0.0817,-0.3843,-0.8421,-0.0054,-0.3208,-0.5061,-0.3502,-1.176,0.2042,0.6825,0.2093,1.3586,0.7072,-0.2693,-1.1246,0.3821,-0.1018,-0.6164,0.2613
0.3998,-0.0632,-0.4727,-0.8719,0.4063,-0.2901,-0.216,-0.3529,-0.7453,0.1532,0.7489,0.3499,2.0857,1.2868,0.0117,-1.0334,-0.3441,-0.0845,-0.9426,0.7143
0.2236,0.1028,-0.2779,-0.485,-0.1691,-0.3267,-0.5355,-0.5968,-0.0281,-0.0578,-0.0428,-0.0265,2.1055,1.4788,0.2579,-1.047,-0.2473,0.443,-1.0553,0.3725
0.2167,-0.3789,-0.7155,-0.6304,-0.3227,-0.5489,-0.5992,0.0168,-0.6284,-0.6655,-0.0637,0.2771,1.6221,1.0268,0.202,0.0322,0.0147,1.263,-1.0564,0.4886
0.7216,-0.6114,0.2584,-0.6024,-0.7928,-0.9951,-0.8703,0.3239,-0.5475,-0.7345,-0.6017,-0.2883,1.714,1.5944,0.112,-0.5104,0.8808,0.7192,-1.0401,-0.2205
0.7138,-0.6995,0.6346,-1.3247,-0.6799,-0.5102,-0.6146,0.42,-0.5147,-0.9007,0.3167,0.0575,1.318,0.6228,-0.1312,-0.3491,1.1199,0.1721,-0.9615,-0.2862
0.3083,-0.4695,-0.1832,-0.7453,0.1205,-0.1525,-0.418,0.8359,-0.2212,-0.4731,0.2033,0.1937,1.3727,1.1569,-0.1789,-0.5255,0.8975,0.331,-1.242,-0.2728
0.4005,0.1371,0.4348,-1.0505,0.2504,0.2348,-0.1547,0.2494,-0.3852,-0.3245,-0.3614,0.173,1.5522,1.0004,-0.1285,-0.7633,1.0509,-0.1251,-1.3547,0.3789
0.3517,0.0889,0.5061,-0.928,0.4783,0.086,-0.0625,0.2141,-0.3733,-0.351,-0.4007,0.2361,1.4256,1.0632,0.0037,-0.7694,0.7791,-0.0694,-1.0842,0.4057
0.3744,-0.6384,0.5269,-0.5639,-0.0346,-0.4209,-0.3088,0.2501,-0.4194,-0.1838,-0.2914,-0.2206,0.5572,1.2378,0.3312,-0.9056,0.9162,0.1991,-0.8722,-0.162
0.4474,-0.2409,0.8536,-0.9977,0.2135,-0.3462,-0.1013,0.0393,-0.6783,-0.4346,-0.2211,-0.3178,0.8949,0.7845,0.0063,-1.1602,0.351,0.078,-0.5628,0.8124
0.3058,-0.2432,0.1975,-0.9373,0.1524,0.0847,-0.0512,-0.095,-1.1378,-0.0791,0.1601,-0.3642,1.1263,0.8435,-0.0643,-0.7199,0.4424,0.1045,-0.4379,0.3984
0.3611,-0.1647,0.4618,-0.9405,0.0131,-0.0417,-0.0403,-0.133,-0.4597,-0.1363,0.3265,-0.0619,1.3124,0.924,-0.0043,-0.9018,0.712,-0.0256,-0.4347,0.3429
0.1152,0.0353,0.443,-0.6748,0.1798,0.2709,-0.4498,0.0382,-0.2135,-0.4405,0.1685,-0.3465,1.0616,1.0072,-0.0434,-1.0445,-0.3436,0.7636,-0.3457,0.7348
0.4153,-0.0182,0.9235,-0.7958,-0.331,0.3714,-0.4428,-0.15,-0.8466,-0.5482,0.0694,-0.5623,1.4707,0.0211,0.0008,-0.1706,0.5228,0.802,0.1283,0.9877
0.0555,-0.6605,1.1738,-0.928,-0.5777,0.7257,-0.5579,0.2679,-0.7172,-0.3892,-0.1854,-0.7194,1.5446,-0.0466,-0.2597,-0.5694,1.2861,1.1682,0.2723,-0.2389
0.6508,-0.4354,2.2558,-1.4839,-0.3889,0.4789,-0.1693,0.0814,-0.7699,-0.0157,0.1559,-1.0965,0.8475,-0.5752,-0.1339,-0.9811,0.8014,0.0485,0.6631,0.2451
0.1221,-0.547,1.6191,-1.3598,0.0135,0.8531,-0.111,-0.2761,-0.9835,0.2445,0.1176,-1.2502,0.7019,-0.3987,-0.0099,-1.2129,0.6156,-0.4213,0.9002,0.1318
-0.1965,0.2126,1.0757,-1.0907,0.3511,1.3377,0.2737,-0.8246,-1.0373,0.1364,-0.0841,-1.5621,0.351,0.4615,-0.2756,-1.0802,0.67,-0.0877,0.5275,0.4138
-0.0674,0.5469,0.3437,-0.6957,0.8602,1.1286,0.872,-0.7624,-0.9787,0.0927,0.3982,-0.8232,-0.1386,0.981,-0.2139,-0.7705,0.7461,-0.0681,0.4529,0.7402
0.0912,0.4143,0.505,-0.5614,0.6943,0.7068,0.7178,-0.2139,-1.3678,0.3406,0.8104,-0.5303,0.5952,-0.6437,-0.2092,-0.3068,0.7963,-0.4452,1.2371,0.8266
0.2822,0.2918,0.3477,-0.3965,0.6235,0.8772,0.4172,-0.3254,-0.1676,0.5807,1.0923,-0.7678,1.2609,0.6511,-0.1241,-0.9801,0.6776,-0.4587,0.7873,0.5748
0.1128,0.8975,0.0613,-0.3551,0.8276,0.9425,0.8374,-0.7591,-0.9152,-0.2494,0.7893,-0.8112,1.342,0.7033,-0.1379,-0.4367,0.5015,0.2474,0.7659,1.1901
0.1046,0.168,0.515,0.3838,-0.1449,0.9826,0.4413,-0.5241,-0.8662,-0.5212,0.5871,-1.3751,0.8985,1.1968,-0.1483,-0.7242,0.4829,0.1797,1.1046,1.076
-0.2966,0.6052,0.1085,-0.1701,0.3019,1.0855,0.4132,-0.3155,-0.9688,-0.285,0.5409,-1.2468,0.731,1.2537,-0.3525,-0.7205,1.2226,0.1273,0.9442,0.6305
-0.2753,0.6183,0.2427,0.0922,0.6757,0.5614,0.3918,-0.1573,-1.2586,0.2557,1.4488,-0.8675,1.0978,0.9346,-0.2797,-1.0123,1.0954,0.2436,0.8167,0.8785
0.1163,0.0887,0.1554,0.6484,-0.0744,0.3331,0.1481,-0.4362,-0.8334,0.0173,1.4227,-0.8092,0.8996,1.3398,-0.0875,-1.4473,0.3036,-0.5219,1.1458,0.9052
-0.4673,1.5059,-0.4983,0.2497,0.3135,0.5264,0.1189,-0.3189,-0.6536,-0.2318,0.8449,-0.7741,0.7714,0.4187,-0.4529,-0.8442,0.0639,0.029,1.2814,1.4288
0.0163,0.9499,-0.4915,0.6726,-0.6356,0.9802,-0.1816,-0.2194,-0.8668,-0.749,0.8936,-0.86,1.2684,1.0414,-0.6486,-0.2219,0.3741,0.4108,1.2975,1.6344
-0.4476,0.3126,0.0172,0.9377,-1.2772,0.7605,-0.5847,0.0805,-0.3242,-0.5711,0.5879,-1.1343,1.0235,0.909,-0.6869,-0.6568,0.0413,0.8893,1.5011,1.3072
-0.5113,0.3476,-0.8442,1.022,-0.96,0.6676,-0.7994,-0.0849,-0.8519,-0.6809,0.2157,-1.0653,0.9169,0.2101,-0.9754,0.0454,0.747,1.0055,1.9079,0.8717
-0.3664,0.4844,-0.17,0.812,-0.8733,1.114,-0.6659,0.2302,-0.4572,-0.71,0.5523,-0.8829,0.9221,0.3889,-1.2272,-0.2715,2.4187,1.4449,1.6717,0.3488
-0.4077,0.5903,0.591,1.1934,-0.4834,1.34,-0.5026,0.458,-1.2203,-0.3802,1.143,-0.9886,0.5468,0.0722,-1.062,-0.8784,1.2015,1.2832,1.839,0.8802
-0.0183,0.3346,0.3579,1.0545,-0.4528,1.1064,-0.3736,-0.1828,-1.2164,0.1079,1.8699,-0.5707,0.8137,0.294,-0.8615,-1.4139,0.7166,0.1276,1.8202,0.5351
-0.6829,1.377,-0.3652,1.1514,0.1751,1.0069,-0.7462,-0.045,-1.1978,-0.0381,1.384,-0.9627,0.5815,1.0543,-0.7955,-1.4066,0.5249,0.462,1.977,1.0256
-0.4396,1.1549,-0.8575,0.2589,0.1723,1.1753,-0.433,-0.3037,-1.2772,-0.0447,0.0198,-1.0766,0.8767,1.1834,-0.482,-0.9214,0.1295,0.5907,1.4527,1.3233
-0.5166,0.535,-0.975,1.1962,-0.4353,0.6209,-0.5715,-0.425,-1.1559,-0.2945,0.3747,-0.8123,1.0053,1.9367,-0.2948,-0.8279,0.6517,0.5494,1.3142,0.9069
-0.3986,1.1001,-1.3707,0.9355,-0.2301,0.3511,-0.5365,-0.1852,-0.8515,-0.2315,0.546,-0.473,1.0721,1.9465,-0.6171,-0.726,0.9234,1.6426,0.8724,0.9232
0.0086,0.8725,-1.5976,0.7236,0.0704,0.0801,-0.4165,0.1057,-0.4963,-0.3141,0.3403,-0.3981,0.9102,2.2561,-0.6661,-0.6176,1.2496,1.9028,0.2477,0.9167
0.5536,0.5066,-0.0817,0.2377,-0.7051,-0.2609,-0.5733,0.341,-1.3574,-0.3857,1.2702,-0.0697,1.5978,1.199,-0.4015,-0.7485,1.7696,1.1184,0.4581,1.1191
0.3268,0.3221,0.6433,0.1288,-0.7061,-0.7673,-0.8513,0.5279,-0.5735,-0.0976,0.7828,-0.6614,0.723,0.6989,-0.2713,-1.966,0.3124,0.8129,0.8981,1.1028
